Temperature,Humidite,Pluviometrie_mm,NDVI,RendementEstime_t_ha,RendementMoyenZone_t_ha,Surface_ha,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique,Capteur_Manuel,Capteur_Satellite,Capteur_Station_Sol,StadeCulture_Levée,StadeCulture_Maturation,StadeCulture_Récolte,StadeCulture_Semis,StadeCulture_Tallage,TypeCulture_Colza,TypeCulture_Maïs,TypeCulture_Tournesol,TypeCulture_Vigne,TypeSol_Calcaire,TypeSol_Limoneux,TypeSol_Sableux,Irrigation_Aucune,Irrigation_Goutte-à-goutte,Irrigation_Gravitaire,Region_Bourgogne-Franche-Comté,Region_Bretagne,Region_Centre-Val de Loire,Region_Grand Est,Region_Hauts-de-France,Region_Normandie,Region_Nouvelle-Aquitaine,Region_Occitanie,Region_Pays de la Loire
27.5,78.9,13.8,0.6408,2.53,2.59,138.9,0,0.9768302052887826,580.2499999999999,351.417,0.053749999999999964,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.9,47.0,3.7,0.5358,2.67,2.89,83.355,0,0.9238722357362085,1213.6999999999998,222.55785,-0.07664999999999988,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
-4.5,94.9,12.9,0.4715,7.88,7.52,56.98,221,1.0478709469801237,-22.949999999999974,449.00239999999997,-0.11484999999999995,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27.8,63.7,9.6,0.3086,8.25,8.93,72.72,155,0.9238511491028566,1009.14,599.9399999999999,-0.28105,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11.0,71.1,15.2,0.62415,7.12,7.57,110.76,0,0.9405535791894595,317.9000000000001,788.6112,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.3,88.9,0.5,0.6152,9.01,9.59,138.25,229,0.9395193539944171,236.4299999999999,1245.6325,0.013399999999999967,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
15.2,78.8,1.9,0.6124499999999999,2.94,4.24,85.09,0,0.6933945910504928,322.24,250.1646,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18.8,77.1,0.5,0.4042,6.94,9.17,138.25,109,0.7568148780644733,430.5200000000001,959.455,-0.18545,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
14.1,38.4,7.6,0.8902,6.64,6.66,115.64,0,0.9969955000067567,868.56,767.8496,0.27890000000000004,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
17.3,36.0,3.8,0.6149,6.96,8.12,76.85,157,0.8571418015495056,1107.2,534.876,0.0131,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
17.6,66.6,1.9,0.882,3.19,2.44,131.61,482,1.3073716910996267,587.8400000000001,419.83590000000004,0.29990000000000006,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.9,55.8,0.0,0.3709,6.24,7.23,2.57,571,0.8630693456855524,1056.38,16.0368,-0.21235000000000004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
20.9,69.5,1.8,0.9117,5.09,6.14,145.22,139,0.8289888778682771,637.4499999999999,739.1698,0.3175,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26.3,35.7,0.8,0.2372,1.47,2.73,160.3,0,0.5384595660821755,1691.09,235.64100000000002,-0.3498500000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
25.0,37.2,0.3,0.3421,3.16,2.96,157.42,131,1.0675639609325644,1570.0,497.4472,-0.2703499999999999,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15.5,40.7,0.0,0.5256,8.97,7.0,167.12,233,1.281426740818942,919.15,1499.0664000000002,-0.05765000000000009,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9.2,65.5,1.9,0.6688,11.01,8.74,76.67,294,1.2597239591259048,317.4,844.1367,0.0865999999999999,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14.4,75.4,2.1,0.6934,6.53,9.73,172.51,0,0.6711195569172077,354.23999999999995,1126.4903,0.11119999999999997,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9.9,61.6,11.5,0.3864,2.55,2.7,83.72,0,0.9444409465150128,380.16,213.486,-0.21139999999999998,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.4,16.6,9.7,0.6913,4.23,7.96,153.22,253,0.5314063675799403,783.96,648.1206000000001,0.10804999999999998,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.9,79.8,5.2,0.8364,6.99,6.71,48.03,318,1.0417272105406699,58.580000000000005,335.72970000000004,0.2077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
10.2,63.3,6.3,0.5829,6.31,5.8,189.13,0,1.0879291587428297,374.34,1193.4103,-0.03260000000000007,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
18.6,86.2,12.1,0.4854,10.24,8.31,138.25,130,1.2322488179917954,256.67999999999995,1415.68,-0.10425000000000001,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
28.0,73.3,12.5,0.6014999999999999,3.0,2.95,57.0,0,1.0169457052687956,747.6000000000001,171.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.3,57.9,5.1,0.4806,2.69,4.35,121.23,61,0.6183893830129127,896.73,326.1087,-0.1318499999999999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10.3,62.3,10.9,0.3488,2.64,3.82,139.41,50,0.6910976672835936,388.31000000000006,368.0424,-0.23250000000000004,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1,79.4,1.4,0.3617,2.49,2.58,169.24,0,0.9651125383234949,22.659999999999997,421.40760000000006,-0.2531499999999999,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.3,92.1,3.7,0.7136,3.86,3.36,53.05,0,1.148806104743736,207.77000000000015,204.773,0.11210000000000009,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.6,52.3,3.9,0.4259,5.73,6.01,156.15,256,0.9534093953254655,410.22,894.7395000000001,-0.17219999999999996,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20.2,55.5,3.8,0.7285,9.2,7.92,51.43,107,1.1616146949309407,898.9,473.15599999999995,0.14525,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9.2,16.6,10.7,0.58965,10.3,9.62,79.11,17,1.0706849577079445,767.28,814.8330000000001,0.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17.0,88.3,2.8,0.8343,3.07,2.5,38.38,136,1.2279950880196477,198.90000000000003,117.8266,0.24724999999999997,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6.9,57.7,2.5,0.3491,2.01,2.14,105.43,0,0.9392479474394978,291.87,211.9143,-0.2657499999999999,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.9,86.3,25.6,0.449,2.54,2.18,84.9,0,1.1651322700354585,163.03000000000003,215.64600000000002,-0.1488,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12.0,58.1,2.4,0.6293,6.36,9.66,178.94,536,0.65838441161034,502.79999999999995,1138.0584000000001,0.02749999999999997,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15.7,79.7,0.1,0.8753,1.94,1.86,141.82,0,1.0430051451336282,318.7099999999999,275.13079999999997,0.2593,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
28.6,48.7,3.4,0.5233,2.15,2.14,9.72,0,1.004668202485035,1467.18,20.898,-0.06375000000000008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19.9,87.9,15.2,0.3836,3.79,3.25,138.72,413,1.1661502579992062,240.78999999999988,525.7488,-0.22884999999999994,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8.0,67.5,7.8,0.3806,2.66,2.64,78.01,249,1.007571941015375,260.0,207.50660000000002,-0.2172,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.3,91.5,2.1,0.7222,4.89,5.8,88.3,64,0.8431019946517334,113.05000000000001,431.787,0.1109,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.2,71.0,13.8,0.4323,11.6,8.2,187.82,56,1.4146324211799743,527.8,2178.712,-0.14990000000000003,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
21.2,86.4,3.0,0.3893,7.07,8.87,72.72,490,0.797067872527765,288.3199999999999,514.1304,-0.19195000000000007,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20.95,77.0,18.6,0.7403,3.97,4.38,94.63,144,0.9063906246789393,481.84999999999997,375.6811,0.13880000000000003,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.2,61.7,8.2,0.6189,6.47,9.73,6.96,0,0.6649530678796836,352.35999999999996,45.0312,0.029249999999999998,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18.7,46.5,2.3,0.4365,7.12,8.1,2.57,77,0.8790112604799254,1000.4499999999999,18.2984,-0.13790000000000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
17.1,93.9,0.6,0.6824,2.99,2.52,157.42,0,1.186503228161793,104.30999999999992,470.6858,0.08279999999999998,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15.1,75.7,14.1,0.8634,8.92,7.28,163.86,0,1.2252730422073597,366.92999999999995,1461.6312,0.23924999999999996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22.0,68.3,11.5,0.442,8.09,9.08,51.35,94,0.8909681817531038,697.4000000000001,415.4215,-0.14020000000000005,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14.0,48.8,6.5,0.455,2.63,3.05,14.1,0,0.8622922547794926,716.8000000000001,37.083,-0.11879999999999996,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
31.9,75.3,0.2,0.8051,2.46,2.3,68.69,0,1.069560567127969,787.9300000000001,168.9774,0.21804999999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8.2,66.1,0.2,0.5654,6.42,7.55,145.83,277,0.8503299995629146,277.98,936.2286,-0.017850000000000033,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.7,62.5,3.1,0.9132,10.65,8.4,19.82,296,1.2678556335051983,438.75,211.083,0.33099999999999996,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19.950000000000003,76.0,2.6,0.6436,3.22,4.26,100.38,70,0.7558667702657976,478.80000000000007,323.22360000000003,0.042100000000000026,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.0,37.8,13.1,0.4141,3.0,4.2,148.38,492,0.7142840136094915,1244.0,445.14,-0.19834999999999992,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16.3,72.5,5.6,0.7098,4.13,2.87,157.42,63,1.439019376239107,448.25,650.1446,0.136,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12.6,46.4,5.0,0.6481,5.08,6.27,36.89,161,0.8102060443284781,675.36,187.40120000000002,0.050000000000000044,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.9,46.1,0.4,0.562,3.38,3.94,72.82,265,0.8578658429800939,156.31,246.13159999999996,-0.03249999999999997,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.6,48.2,5.9,0.6827,3.73,3.41,118.12,25,1.0938384344913943,1015.28,440.5876,0.1089,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26.8,47.8,15.3,0.6331,8.23,8.19,46.82,121,1.0048827779209062,1398.96,385.3286,0.058699999999999974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13.8,139.2,5.0,0.723,1.94,2.25,150.74,0,0.8622183901404882,-540.9599999999999,292.4356,0.10699999999999998,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12.0,75.5,5.5,0.543,3.37,3.73,195.88,0,0.9034828324857038,294.0,660.1156,-0.03079999999999994,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29.2,40.2,4.8,0.1607,10.77,9.3,128.225,91,1.1580632708997087,1746.1599999999999,1380.9832499999998,-0.42055000000000003,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22.9,60.5,7.4,0.315,7.45,6.18,23.12,0,1.2054996674762664,904.55,172.244,-0.2837,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13.6,70.7,1.0,0.7501,8.12,7.52,173.0,312,1.0797857981571832,398.47999999999996,1404.7599999999998,0.12139999999999995,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
12.5,44.9,9.1,0.4208,2.68,3.63,119.6,157,0.7382899771625974,688.75,320.528,-0.17370000000000002,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26.7,109.2,14.2,0.8048,8.38,6.93,2.57,509,1.2092334643095755,-245.64000000000007,21.5366,0.2086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7.1,51.1,6.9,0.3186,11.16,9.07,194.32,0,1.2304286323829852,347.19,2168.6112,-0.2792,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28.9,40.1,11.4,0.5904,3.7,3.27,31.63,80,1.1314950107186217,1731.11,117.031,-0.011099999999999888,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
8.2,89.2,3.4,0.5671,2.68,3.79,100.38,404,0.7071221447964517,88.55999999999997,269.0184,-0.006699999999999928,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.95,61.1,5.6,0.8902,2.58,3.5,13.31,0,0.7371407510264256,620.4549999999999,34.339800000000004,0.30810000000000004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
14.0,39.4,0.0,0.4699,3.44,3.59,15.44,243,0.9582146010735346,848.4,53.1136,-0.12970000000000004,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25.3,95.0,2.8,0.6442,6.22,5.44,168.74,395,1.1433802511392441,126.5,1049.5628,0.045499999999999985,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
16.0,92.8,3.6,0.7883,2.12,3.06,9.66,0,0.6928081934372764,115.20000000000005,20.479200000000002,0.20620000000000005,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27.1,60.6,1.9,0.8013,3.24,3.38,83.355,148,0.9585770456300425,1067.74,270.07020000000006,0.1998000000000001,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24.2,71.6,1.4,0.5216,7.75,8.83,38.62,69,0.8776887002392976,687.2800000000001,299.305,-0.06805000000000005,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7,78.5,21.5,0.6018,11.27,8.31,107.33,0,1.356195720582767,-15.049999999999999,1209.6091,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34.2,75.2,5.4,0.4151,11.43,8.89,119.57,77,1.285712839468122,848.16,1366.6851,-0.16615000000000002,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3.5,89.1,0.4,0.7635,8.67,6.94,184.73,0,1.2492777387928835,38.15000000000002,1601.6091,0.1802499999999999,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.5,88.7,4.1,0.6542,4.52,4.33,118.12,495,1.0438774968187141,242.94999999999993,533.9024,0.041750000000000065,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.5,73.4,6.0,0.4917,6.98,7.69,44.43,178,0.9076711213639514,545.2999999999998,310.1214,-0.10449999999999993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.3,91.4,4.5,0.3269,8.98,8.18,108.83,340,1.0977981689508938,54.179999999999964,977.2934,-0.29724999999999996,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.2,58.7,7.4,0.5392,1.99,2.07,160.57,61,0.9613480128115324,875.56,319.5343,-0.07679999999999998,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.2,72.9,13.3,0.8183,2.27,3.56,129.1,303,0.6376386583183755,113.81999999999998,293.057,0.23620000000000008,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17.6,69.9,2.5,0.348,2.63,3.36,100.82,214,0.782735765667364,529.76,265.15659999999997,-0.25160000000000005,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,44.7,0.1,0.6581,10.22,9.23,119.57,0,1.107257738615668,0.0,1222.0054,0.06779999999999997,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4.8,53.3,6.2,0.8169,7.28,8.27,188.4,224,0.8802891411255852,224.16,1371.5520000000001,0.23055000000000003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2.3,37.7,9.1,0.5903,9.78,9.6,68.37,0,1.0187489388031887,143.29,668.6586,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
30.5,46.0,3.0,0.8626,2.53,3.96,37.26,494,0.6388872755371829,1647.0,94.2678,0.2501500000000001,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6.3,38.6,1.9,0.7676,7.11,8.94,128.225,319,0.7953011238242464,386.82,911.67975,0.1853999999999999,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
21.8,65.4,15.4,0.8117,3.0,2.16,131.61,477,1.388882458877505,754.2799999999999,394.83000000000004,0.22960000000000003,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29.5,66.4,3.5,0.6255,3.435,3.2,86.22,0,1.0734341455182952,991.1999999999998,296.1657,0.02400000000000002,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20.9,74.9,8.8,0.7668,7.37,5.54,41.92,482,1.3303225084431256,524.5899999999998,308.9504,0.20500000000000007,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.5,49.2,3.0,0.6449,5.67,6.31,145.22,0,0.8985722685067061,127.0,823.3974,0.046800000000000064,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
20.2,68.9,3.1,0.7267,3.1,2.1,169.24,0,1.4761834467454915,628.2199999999999,524.644,0.11070000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.4,81.0,4.7,0.3821,6.46,5.74,142.42,587,1.125433579384008,330.59999999999997,920.0332,-0.17969999999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.2,79.6,16.3,0.4175,2.89,1.89,145.06,205,1.5290924386643459,534.4800000000001,419.2234,-0.1695500000000001,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.4,47.7,0.1,0.8457,4.18,4.59,61.98,154,0.9106733972257142,1223.82,259.0764,0.23325000000000007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20.3,73.3,1.6,0.4851,2.5,2.21,21.23,211,1.1312166008298605,542.0100000000001,53.075,-0.1019500000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
14.0,86.3,0.5,0.5713,3.45,2.98,100.38,467,1.157714235858269,191.80000000000004,346.311,-0.0024999999999999467,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.3,38.8,3.7,0.6948,5.01,6.39,36.89,0,0.784036331711531,752.7600000000001,184.81889999999999,0.08350000000000002,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.9,86.7,9.1,0.4759,2.91,3.51,164.59,127,0.8290574670727434,384.3699999999999,478.9569,-0.13654999999999995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.7,44.8,2.7,0.4576,2.81,3.78,164.79,19,0.7433842767611726,480.24,463.05989999999997,-0.12370000000000003,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14.8,53.2,2.9,0.3323,6.69,9.52,187.82,402,0.7027303542748381,692.64,1256.5158000000001,-0.24990000000000007,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9.6,79.8,92.5,0.0786,2.61,3.74,125.04,0,0.6978590966334314,193.92000000000002,326.3544,-0.5228999999999999,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23.8,64.4,6.0,0.5645,2.06,1.91,138.84,472,1.078528384668143,847.2799999999999,286.0104,-0.02255000000000007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15.2,53.4,2.1,0.3574,2.28,3.15,186.35,162,0.7238072260088063,708.3199999999999,424.87799999999993,-0.22469999999999996,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.5,36.1,12.8,0.4159,6.47,8.69,163.77,487,0.7445330902956384,926.55,1059.5919000000001,-0.1859,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.4,41.9,10.6,0.807,6.16,4.95,36.89,0,1.2444419304203427,1359.54,227.2424,0.2128000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.0,66.0,25.7,0.7304,3.74,3.41,174.63,233,1.0967709772112104,408.0,653.1162,0.13080000000000003,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,71.2,9.2,0.3478,1.98,3.1,81.73,186,0.6387076170722029,662.4,161.8254,-0.23429999999999995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
18.0,74.7,1.0,0.5373,3.25,2.1,169.24,0,1.5476116780396283,455.4,550.03,-0.04975000000000007,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.8,65.8,2.1,0.3905,2.77,2.58,131.61,0,1.0736392494602733,95.76,364.5597,-0.2102,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.7,93.2,0.3,0.7694,7.01,9.1,130.12,0,0.7703288238144793,127.15999999999994,912.1412,0.16759999999999997,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35.1,57.0,2.8,0.6342,4.27,9.34,118.44,458,0.4571729580589314,1509.3,505.7387999999999,0.032399999999999984,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22.2,42.7,10.1,0.4901,7.59,6.34,186.77,101,1.197158995017358,1272.06,1417.5843,-0.07169999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29.9,48.7,100.3,0.616,2.48,2.59,150.45,0,0.9575252605202297,1533.87,373.116,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.6,56.0,1.3,0.3523,2.31,2.18,91.585,193,1.0596281668432712,378.4,211.56135,-0.22979999999999995,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23.8,83.7,0.7,0.3756,7.08,8.71,76.67,467,0.8128578497613664,387.93999999999994,542.8236,-0.2262,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
